GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DATE-EFFET
331;"01";"M";"01M36E";"Accidents vasculaires cérébraux non transitoires avec décès : séjours de moins de 2 jours";0;0;717,36;0;0;0;"01/03/2018"
332;"01";"M";"01M37E";"Autres affections de la CMD 01 avec décès : séjours de moins de 2 jours";0;0;679,06;0;0;0;"01/03/2018"
333;"01";"M";"01M04T";"Méningites virales, très courte durée";0;0;590,24;0;0;0;"01/03/2018"
334;"01";"M";"01M15T";"Accidents ischémiques transitoires et occlusions des artères précérébrales, âge supérieur à 79 ans, très courte durée";0;0;714,64;0;0;0;"01/03/2018"
335;"01";"M";"01M16T";"Accidents ischémiques transitoires et occlusions des artères précérébrales, âge inférieur à 80 ans, très courte durée";0;0;798,57;0;0;0;"01/03/2018"
336;"01";"C";"01M18T";"Lésions traumatiques intracrâniennes sévères, très courte durée";0;0;811,24;0;0;0;"01/03/2018"
337;"01";"M";"01M21T";"Douleurs chroniques rebelles, très courte durée";0;0;403,07;0;0;0;"01/03/2018"
338;"01";"M";"01M34T";"Anomalies de la démarche d'origine neurologique, très courte durée";0;0;570,11;0;0;0;"01/03/2018"
339;"01";"M";"01M35T";"Symptômes et autres recours aux soins de la CMD 01, très courte durée";0;0;561,57;0;0;0;"01/03/2018"
340;"01";"M";"01M381";"Autres affections neurologiques concernant majoritairement la petite enfance, niveau 1";0;5;1027,73;0;0;64,69;"01/03/2018"
341;"01";"M";"01M382";"Autres affections neurologiques concernant majoritairement la petite enfance, niveau 2";0;23;2192,1;0;0;198,25;"01/03/2018"
342;"01";"M";"01M383";"Autres affections neurologiques concernant majoritairement la petite enfance, niveau 3";0;0;2976,87;0;0;0;"01/03/2018"
343;"01";"M";"01M384";"Autres affections neurologiques concernant majoritairement la petite enfance, niveau 4";0;0;4908,94;0;0;0;"01/03/2018"
344;"01";"M";"01M391";"Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 1";0;3;1012,54;0;0;235,57;"01/03/2018"
345;"01";"M";"01M392";"Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 2";0;7;2010,28;0;0;228,64;"01/03/2018"
346;"01";"M";"01M393";"Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 3";0;9;3212,22;0;0;104,52;"01/03/2018"
347;"01";"M";"01M394";"Troubles de la régulation thermique du nouveau-né et du nourrisson, niveau 4";0;15;3839,37;0;0;364,5;"01/03/2018"
410;"02";"C";"02C021";"Interventions sur la rétine, niveau 1";0;3;2424,74;0;0;164,84;"01/03/2018"
411;"02";"C";"02C022";"Interventions sur la rétine, niveau 2";0;14;4238,02;0;0;484,3;"01/03/2018"
412;"02";"C";"02C023";"Interventions sur la rétine, niveau 3";0;0;9930,04;0;0;0;"01/03/2018"
413;"02";"C";"02C024";"Interventions sur la rétine, niveau 4";0;0;13022,16;0;0;0;"01/03/2018"
414;"02";"C";"02C02J";"Interventions sur la rétine, en ambulatoire";0;0;2424,74;0;0;0;"01/03/2018"
415;"02";"C";"02C031";"Interventions sur l'orbite, niveau 1";0;5;2155,88;0;0;250,42;"01/03/2018"
416;"02";"C";"02C032";"Interventions sur l'orbite, niveau 2";0;15;4696,27;0;0;248,15;"01/03/2018"
417;"02";"C";"02C033";"Interventions sur l'orbite, niveau 3";0;31;8666,69;0;0;619,51;"01/03/2018"
418;"02";"C";"02C034";"Interventions sur l'orbite, niveau 4";0;0;14454,91;0;0;0;"01/03/2018"
419;"02";"C";"02C03J";"Interventions sur l'orbite, en ambulatoire";0;0;2155,88;0;0;0;"01/03/2018"
420;"02";"C";"02C051";"Interventions sur le cristallin avec ou sans vitrectomie, niveau 1";0;3;1248,38;0;0;163,17;"01/03/2018"
421;"02";"C";"02C052";"Interventions sur le cristallin avec ou sans vitrectomie, niveau 2";0;14;3597,12;0;0;144,72;"01/03/2018"
422;"02";"C";"02C053";"Interventions sur le cristallin avec ou sans vitrectomie, niveau 3";0;44;7938,69;0;0;457,42;"01/03/2018"
423;"02";"C";"02C054";"Interventions sur le cristallin avec ou sans vitrectomie, niveau 4";0;0;10431,25;0;0;0;"01/03/2018"
424;"02";"C";"02C05J";"Interventions sur le cristallin avec ou sans vitrectomie, en ambulatoire";0;0;1248,38;0;0;0;"01/03/2018"
425;"02";"C";"02C061";"Interventions primaires sur l'iris, niveau 1";0;5;1069,87;0;0;356,18;"01/03/2018"
426;"02";"C";"02C062";"Interventions primaires sur l'iris, niveau 2";0;0;4386,15;0;0;0;"01/03/2018"
427;"02";"C";"02C063";"Interventions primaires sur l'iris, niveau 3";0;0;9588,52;0;0;0;"01/03/2018"
428;"02";"C";"02C064";"Interventions primaires sur l'iris, niveau 4";0;0;12509,1;0;0;0;"01/03/2018"
429;"02";"C";"02C06J";"Interventions primaires sur l'iris, en ambulatoire";0;0;1069,87;0;0;0;"01/03/2018"
430;"02";"C";"02C071";"Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 1";0;3;832,42;0;0;383,84;"01/03/2018"
431;"02";"C";"02C072";"Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 2";0;0;3610,23;0;0;0;"01/03/2018"
432;"02";"C";"02C073";"Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 3";0;0;7989,04;0;0;0;"01/03/2018"
433;"02";"C";"02C074";"Autres interventions extraoculaires, âge inférieur à 18 ans, niveau 4";0;0;10422,4;0;0;0;"01/03/2018"
434;"02";"C";"02C07J";"Autres interventions extraoculaires, âge inférieur à 18 ans, en ambulatoire";0;0;832,42;0;0;0;"01/03/2018"
435;"02";"C";"02C081";"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 1";0;3;1124,5;0;0;190,41;"01/03/2018"
436;"02";"C";"02C082";"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 2";0;13;3459,58;0;0;166,47;"01/03/2018"
437;"02";"C";"02C083";"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 3";0;31;6456,16;0;0;469,78;"01/03/2018"
438;"02";"C";"02C084";"Autres interventions extraoculaires, âge supérieur à 17 ans, niveau 4";0;39;11296,9;0;0;721,62;"01/03/2018"
439;"02";"C";"02C08J";"Autres interventions extraoculaires, âge supérieur à 17 ans, en ambulatoire";0;0;1124,5;0;0;0;"01/03/2018"
440;"02";"C";"02C091";"Allogreffes de cornée, niveau 1";0;6;2838,72;0;0;115,89;"01/03/2018"
441;"02";"C";"02C092";"Allogreffes de cornée, niveau 2";0;18;4229,36;0;0;375,02;"01/03/2018"
442;"02";"C";"02C093";"Allogreffes de cornée, niveau 3";0;0;7388,07;0;0;0;"01/03/2018"
443;"02";"C";"02C094";"Allogreffes de cornée, niveau 4";0;0;12031,6;0;0;0;"01/03/2018"
444;"02";"C";"02C09J";"Allogreffes de cornée, en ambulatoire";0;0;2838,72;0;0;0;"01/03/2018"
445;"02";"C";"02C101";"Autres interventions intraoculaires pour affections sévères, niveau 1";0;9;1793,23;0;0;229,06;"01/03/2018"
446;"02";"C";"02C102";"Autres interventions intraoculaires pour affections sévères, niveau 2";0;14;4533,32;0;0;159,72;"01/03/2018"
447;"02";"C";"02C103";"Autres interventions intraoculaires pour affections sévères, niveau 3";0;37;8206,97;0;0;524,41;"01/03/2018"
448;"02";"C";"02C104";"Autres interventions intraoculaires pour affections sévères, niveau 4";0;0;16775,84;0;0;0;"01/03/2018"
449;"02";"C";"02C10J";"Autres interventions intraoculaires pour affections sévères, en ambulatoire";0;0;1793,23;0;0;0;"01/03/2018"
450;"02";"C";"02C111";"Autres interventions intraoculaires en dehors des affections sévères, niveau 1";0;4;1075,59;0;0;213,2;"01/03/2018"
451;"02";"C";"02C112";"Autres interventions intraoculaires en dehors des affections sévères, niveau 2";0;16;3634;0;0;362,54;"01/03/2018"
452;"02";"C";"02C113";"Autres interventions intraoculaires en dehors des affections sévères, niveau 3";0;0;10128,9;0;0;0;"01/03/2018"
453;"02";"C";"02C114";"Autres interventions intraoculaires en dehors des affections sévères, niveau 4";0;0;13213,91;0;0;0;"01/03/2018"
454;"02";"C";"02C11J";"Autres interventions intraoculaires en dehors des affections sévères, en ambulatoire";0;0;1075,59;0;0;0;"01/03/2018"
455;"02";"C";"02C121";"Interventions sur le cristallin avec trabéculectomie, niveau 1";0;3;1877,68;0;0;181,54;"01/03/2018"
456;"02";"C";"02C122";"Interventions sur le cristallin avec trabéculectomie, niveau 2";0;14;3874,61;0;0;395,75;"01/03/2018"
457;"02";"C";"02C123";"Interventions sur le cristallin avec trabéculectomie, niveau 3";0;0;8789,24;0;0;0;"01/03/2018"
458;"02";"C";"02C124";"Interventions sur le cristallin avec trabéculectomie, niveau 4";0;0;11466,37;0;0;0;"01/03/2018"
459;"02";"C";"02C12J";"Interventions sur le cristallin avec trabéculectomie, en ambulatoire";0;0;1877,68;0;0;0;"01/03/2018"
460;"02";"C";"02C091";"Allogreffes de cornée, niveau 1";0;6;1903,1;0;0;115,89;"01/03/2018"
461;"02";"C";"02C092";"Allogreffes de cornée, niveau 2";0;18;3293,75;0;0;292,06;"01/03/2018"
462;"02";"C";"02C093";"Allogreffes de cornée, niveau 3";0;0;6452,45;0;0;0;"01/03/2018"
463;"02";"C";"02C094";"Allogreffes de cornée, niveau 4";0;0;11095,99;0;0;0;"01/03/2018"
464;"02";"C";"02C09J";"Allogreffes de cornée, en ambulatoire";0;0;1903,1;0;0;0;"01/03/2018"
465;"02";"C";"02C131";"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 1";0;3;1339,61;0;0;658,99;"01/03/2018"
466;"02";"C";"02C132";"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 2";0;0;3590,53;0;0;0;"01/03/2018"
467;"02";"C";"02C133";"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 3";0;0;7876,34;0;0;0;"01/03/2018"
468;"02";"C";"02C134";"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, niveau 4";0;0;10617,08;0;0;0;"01/03/2018"
469;"02";"C";"02C13J";"Interventions sur les muscles oculomoteurs, âge inférieur à 18 ans, en ambulatoire";0;0;1339,61;0;0;0;"01/03/2018"
470;"02";"C";"02C021";"Interventions sur la rétine, niveau 1";0;3;2956,3;0;0;164,84;"01/03/2018"
471;"02";"C";"02C022";"Interventions sur la rétine, niveau 2";0;14;4769,57;0;0;545,03;"01/03/2018"
472;"02";"C";"02C023";"Interventions sur la rétine, niveau 3";0;0;10461,59;0;0;0;"01/03/2018"
473;"02";"C";"02C024";"Interventions sur la rétine, niveau 4";0;0;13553,71;0;0;0;"01/03/2018"
474;"02";"C";"02C02J";"Interventions sur la rétine, en ambulatoire";0;0;2956,3;0;0;0;"01/03/2018"
506;"02";"M";"02M021";"Hyphéma, niveau 1";0;3;845,57;0;0;224,21;"01/03/2018"
507;"02";"M";"02M022";"Hyphéma, niveau 2";0;10;2651,77;0;0;202,68;"01/03/2018"
508;"02";"M";"02M023";"Hyphéma, niveau 3";0;21;4881,26;0;0;344,5;"01/03/2018"
509;"02";"M";"02M024";"Hyphéma, niveau 4";0;0;6758,76;0;0;0;"01/03/2018"
510;"02";"M";"02M031";"Infections oculaires aiguës sévères, niveau 1";0;8;1707,58;0;0;264,16;"01/03/2018"
511;"02";"M";"02M032";"Infections oculaires aiguës sévères, niveau 2";0;12;3163,76;0;0;197,57;"01/03/2018"
512;"02";"M";"02M033";"Infections oculaires aiguës sévères, niveau 3";0;18;4349,2;0;0;358,21;"01/03/2018"
513;"02";"M";"02M034";"Infections oculaires aiguës sévères, niveau 4";0;22;6561,6;0;0;464,33;"01/03/2018"
514;"02";"M";"02M041";"Affections oculaires d'origine neurologique, niveau 1";0;7;1407,83;0;0;178,42;"01/03/2018"
515;"02";"M";"02M042";"Affections oculaires d'origine neurologique, niveau 2";0;14;2744,15;0;0;165,94;"01/03/2018"
516;"02";"M";"02M043";"Affections oculaires d'origine neurologique, niveau 3";0;21;3905,77;0;0;281,48;"01/03/2018"
517;"02";"M";"02M044";"Affections oculaires d'origine neurologique, niveau 4";0;0;6621,43;0;0;0;"01/03/2018"
518;"02";"M";"02M04T";"Affections oculaires d'origine neurologique, très courte durée";0;0;559,65;0;0;0;"01/03/2018"
519;"02";"M";"02M051";"Autres affections oculaires, âge inférieur à 18 ans, niveau 1";0;4;1092,42;0;0;152,67;"01/03/2018"
520;"02";"M";"02M052";"Autres affections oculaires, âge inférieur à 18 ans, niveau 2";0;12;2313,76;0;0;317,31;"01/03/2018"
521;"02";"M";"02M053";"Autres affections oculaires, âge inférieur à 18 ans, niveau 3";0;0;3432,63;0;0;0;"01/03/2018"
522;"02";"M";"02M054";"Autres affections oculaires, âge inférieur à 18 ans, niveau 4";0;0;5543,75;0;0;0;"01/03/2018"
523;"02";"M";"02M05T";"Autres affections oculaires, âge inférieur à 18 ans, très courte durée";0;0;627,55;0;0;0;"01/03/2018"
524;"02";"M";"02M071";"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 1";2;8;1769,39;0;626,94;194,02;"01/03/2018"
525;"02";"M";"02M072";"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 2";0;11;2785,55;0;0;139,76;"01/03/2018"
526;"02";"M";"02M073";"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 3";0;19;3903,62;0;0;315,97;"01/03/2018"
527;"02";"M";"02M074";"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, niveau 4";0;0;7449,14;0;0;0;"01/03/2018"
528;"02";"M";"02M07T";"Autres affections oculaires d'origine diabétique, âge supérieur à 17 ans, très courte durée";0;0;515,5;0;0;0;"01/03/2018"
529;"02";"M";"02M081";"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 1";0;4;1216,44;0;0;126,54;"01/03/2018"
530;"02";"M";"02M082";"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 2";0;13;3156,1;0;0;79,44;"01/03/2018"
531;"02";"M";"02M083";"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 3";0;30;4506,54;0;0;299,11;"01/03/2018"
532;"02";"M";"02M084";"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, niveau 4";0;0;7675,3;0;0;0;"01/03/2018"
533;"02";"M";"02M08T";"Autres affections oculaires d'origine non diabétique, âge supérieur à 17 ans, très courte durée";0;0;475,89;0;0;0;"01/03/2018"
534;"02";"M";"02M09Z";"Explorations et surveillance pour affections de l'oeil";0;0;620,19;0;0;0;"01/03/2018"
535;"02";"M";"02M10Z";"Symptômes et autres recours aux soins de la CMD 02";0;22;2569,81;0;0;211,67;"01/03/2018"
536;"02";"M";"02M10T";"Symptômes et autres recours aux soins de la CMD 02, très courte durée";0;0;539,59;0;0;0;"01/03/2018"
624;"03";"C";"03C051";"Réparations de fissures labiale et palatine, niveau 1";0;5;3860,54;0;0;518,71;"01/03/2018"
625;"03";"C";"03C052";"Réparations de fissures labiale et palatine, niveau 2";0;9;5935,37;0;0;885,04;"01/03/2018"
626;"03";"C";"03C053";"Réparations de fissures labiale et palatine, niveau 3";0;0;12323,67;0;0;0;"01/03/2018"
627;"03";"C";"03C054";"Réparations de fissures labiale et palatine, niveau 4";0;0;15670,95;0;0;0;"01/03/2018"
628;"03";"C";"03C061";"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 1";0;4;1885,69;0;0;217,34;"01/03/2018"
629;"03";"C";"03C062";"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 2";0;17;4711,02;0;0;523,73;"01/03/2018"
630;"03";"C";"03C063";"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 3";0;0;11308,13;0;0;0;"01/03/2018"
631;"03";"C";"03C064";"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, niveau 4";0;0;20668,64;0;0;0;"01/03/2018"
632;"03";"C";"03C06J";"Interventions sur les sinus et l'apophyse mastoïde, âge inférieur à 18 ans, en ambulatoire";0;0;1885,69;0;0;0;"01/03/2018"
633;"03";"C";"03C071";"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 1";0;3;1634,82;0;0;150,08;"01/03/2018"
634;"03";"C";"03C072";"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 2";0;10;3607,86;0;0;115,91;"01/03/2018"
635;"03";"C";"03C073";"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 3";0;37;6737,42;0;0;263,72;"01/03/2018"
636;"03";"C";"03C074";"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, niveau 4";7;67;14649,02;0;2637,2;490,26;"01/03/2018"
637;"03";"C";"03C07J";"Interventions sur les sinus et l'apophyse mastoïde, âge supérieur à 17 ans, en ambulatoire";0;0;1634,82;0;0;0;"01/03/2018"
638;"03";"C";"03C091";"Rhinoplasties, niveau 1";0;3;1457,04;0;0;412,98;"01/03/2018"
639;"03";"C";"03C092";"Rhinoplasties, niveau 2";0;8;3521,96;0;0;577,41;"01/03/2018"
640;"03";"C";"03C093";"Rhinoplasties, niveau 3";0;0;10285,34;0;0;0;"01/03/2018"
641;"03";"C";"03C094";"Rhinoplasties, niveau 4";0;0;18843,02;0;0;0;"01/03/2018"
642;"03";"C";"03C09J";"Rhinoplasties, en ambulatoire";0;0;1457,04;0;0;0;"01/03/2018"
643;"03";"C";"03C101";"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 1";0;3;716,44;0;0;319,83;"01/03/2018"
644;"03";"C";"03C102";"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 2";0;9;2635,4;0;0;422,92;"01/03/2018"
645;"03";"C";"03C103";"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 3";0;0;6895,32;0;0;0;"01/03/2018"
646;"03";"C";"03C104";"Amygdalectomies et/ou adénoïdectomies isolées, âge inférieur à 18 ans, niveau 4";0;0;12632,44;0;0;0;"01/03/2018"
647;"03";"C";"03C111";"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 1";0;3;1059,93;0;0;441,15;"01/03/2018"
648;"03";"C";"03C112";"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 2";0;7;2829,02;0;0;504,45;"01/03/2018"
649;"03";"C";"03C113";"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 3";0;0;7051,58;0;0;0;"01/03/2018"
650;"03";"C";"03C114";"Amygdalectomies et/ou adénoïdectomies isolées, âge supérieur à 17 ans, niveau 4";0;0;12918,72;0;0;0;"01/03/2018"
651;"03";"C";"03C121";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 1";0;3;1105,45;0;0;350,11;"01/03/2018"
652;"03";"C";"03C122";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 2";0;8;2856;0;0;456,93;"01/03/2018"
653;"03";"C";"03C123";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 3";0;0;7284,82;0;0;0;"01/03/2018"
654;"03";"C";"03C124";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge inférieur à 18 ans, niveau 4";0;0;13346,02;0;0;0;"01/03/2018"
655;"03";"C";"03C131";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 1";0;4;1517,96;0;0;318,21;"01/03/2018"
656;"03";"C";"03C132";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 2";0;9;3108,99;0;0;450,01;"01/03/2018"
657;"03";"C";"03C133";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 3";0;0;9914,37;0;0;0;"01/03/2018"
658;"03";"C";"03C134";"Interventions sur les amygdales et les végétations adénoïdes autres que les amygdalectomies et/ou les adénoïdectomies isolées, âge supérieur à 17 ans, niveau 4";0;0;18163,44;0;0;0;"01/03/2018"
659;"03";"C";"03C141";"Drains transtympaniques, âge inférieur à 18 ans, niveau 1";0;4;608,19;0;0;228,56;"01/03/2018"
660;"03";"C";"03C142";"Drains transtympaniques, âge inférieur à 18 ans, niveau 2";0;0;2927,32;0;0;0;"01/03/2018"
661;"03";"C";"03C143";"Drains transtympaniques, âge inférieur à 18 ans, niveau 3";0;0;7005,7;0;0;0;"01/03/2018"
662;"03";"C";"03C144";"Drains transtympaniques, âge inférieur à 18 ans, niveau 4";0;0;12834,61;0;0;0;"01/03/2018"
